order_ID,customer_item,order_time,price
42396,[47857],2024-05-31 17:25:00,12
42397,[47858],2024-05-31 12:39:00,8
42398,[47859],2024-05-31 12:37:00,10
42399,[47860],2024-05-31 16:55:00,10
42400,[47861],2024-05-31 19:06:00,8
42401,[47862],2024-05-31 12:15:00,10
42402,"[47863,47864]",2024-05-31 17:19:00,22
42403,[47865],2024-05-31 16:41:00,8
42404,[47866],2024-05-31 16:23:00,10
42405,[47867],2024-05-31 16:24:00,12
42406,[47868],2024-05-31 11:34:00,8
42407,[47869],2024-05-31 17:48:00,6
42408,[47870],2024-05-31 18:26:00,10
42409,[47871],2024-05-31 12:32:00,8
42410,[47872],2024-05-31 17:34:00,8
42411,[47873],2024-05-31 14:02:00,8
42412,[47874],2024-05-31 18:19:00,10
42413,[47875],2024-05-31 14:21:00,6
42414,[47876],2024-05-31 15:56:00,10
42415,[47877],2024-05-31 16:48:00,8
42416,[47878],2024-05-31 12:24:00,12
42417,"[47879,47880]",2024-05-31 17:08:00,18
42418,"[47881,47882]",2024-05-31 11:07:00,20
42419,"[47883,47884]",2024-05-31 12:25:00,20
42420,[47885],2024-05-31 16:48:00,8
42421,"[47886,47887]",2024-05-31 13:41:00,16
42422,[47888],2024-05-31 16:30:00,8
42423,[47889],2024-05-31 16:43:00,8
42424,[47890],2024-05-31 11:11:00,8
42425,[47891],2024-05-31 17:09:00,6
42426,[47892],2024-05-31 15:28:00,8
42427,[47893],2024-05-31 13:13:00,8
42428,"[47894,47895]",2024-05-31 13:08:00,18
42429,[47896],2024-05-31 16:30:00,8
42430,[47897],2024-05-31 12:55:00,10
42431,[47898],2024-05-31 16:31:00,6
42432,[47899],2024-05-31 18:08:00,8
42433,[47900],2024-05-31 20:32:00,10
42434,[47901],2024-05-31 16:36:00,8
42435,[47902],2024-05-31 14:28:00,12
42436,[47903],2024-05-31 17:22:00,8
42437,[47904],2024-05-31 12:05:00,8
42438,[47905],2024-05-31 15:45:00,8
42439,[47906],2024-05-31 17:09:00,12
42440,[47907],2024-05-31 12:15:00,8
42441,[47908],2024-05-31 15:29:00,8
42442,[47909],2024-05-31 17:11:00,12
42443,[47910],2024-05-31 12:31:00,8
42444,[47911],2024-05-31 17:07:00,8
42445,[47912],2024-05-31 19:50:00,10
42446,[47913],2024-05-31 17:47:00,6
42447,[47914],2024-05-31 13:00:00,8
42448,[47915],2024-05-31 16:31:00,10
42449,[47916],2024-05-31 17:20:00,8
42450,[47917],2024-05-31 16:38:00,8
42451,"[47918,47919]",2024-05-31 13:00:00,20
42452,[47920],2024-05-31 10:28:00,10
42453,[47921],2024-05-31 15:11:00,8
42454,[47922],2024-05-31 17:14:00,8
42455,[47923],2024-05-31 16:33:00,12
42456,[47924],2024-05-31 17:15:00,12
42457,[47925],2024-05-31 16:29:00,8
42458,[47926],2024-05-31 16:41:00,10
42459,[47927],2024-05-31 10:09:00,8
42460,[47928],2024-05-31 13:20:00,8
42461,[47929],2024-05-31 16:14:00,8
42462,[47930],2024-05-31 13:02:00,8
42463,[47931],2024-05-31 12:47:00,10
42464,[47932],2024-05-31 16:41:00,12
42465,[47933],2024-05-31 13:33:00,10
42466,[47934],2024-05-31 16:41:00,12
42467,[47935],2024-05-31 17:12:00,10
42468,[47936],2024-05-31 13:48:00,12
42469,[47937],2024-05-31 13:23:00,10
42470,[47938],2024-05-31 13:27:00,8
42471,[47939],2024-05-31 18:23:00,8
42472,[47940],2024-05-31 16:34:00,12
42473,[47941],2024-05-31 17:15:00,8
42474,[47942],2024-05-31 17:11:00,10
42475,[47943],2024-05-31 13:21:00,8
42476,[47944],2024-05-31 13:46:00,8
42477,[47945],2024-05-31 16:47:00,10
42478,[47946],2024-05-31 13:13:00,8
42479,[47947],2024-05-31 16:29:00,12
42480,[47948],2024-05-31 17:20:00,10
42481,[47949],2024-05-31 16:58:00,8
42482,[47950],2024-05-31 12:28:00,12
42483,[47951],2024-05-31 12:34:00,8
42484,[47952],2024-05-31 10:54:00,8
42485,[47953],2024-05-31 12:08:00,12
42486,[47954],2024-05-31 12:14:00,10
42487,[47955],2024-05-31 13:19:00,10
42488,[47956],2024-05-31 12:48:00,8
42489,[47957],2024-05-31 18:44:00,12
42490,[47958],2024-05-31 13:47:00,12
42491,"[47959,47960]",2024-05-31 13:02:00,20
42492,"[47961,47962]",2024-05-31 18:32:00,18
42493,[47963],2024-05-31 12:34:00,10
42494,[47964],2024-05-31 17:15:00,10
42495,[47965],2024-05-31 12:24:00,12
42496,[47966],2024-05-31 13:06:00,10
42497,[47967],2024-05-31 17:01:00,12
42498,"[47968,47969]",2024-05-31 17:08:00,18
42499,"[47970,47971]",2024-05-31 15:32:00,16
42500,[47972],2024-05-31 16:30:00,10
42501,[47973],2024-05-31 14:23:00,12
42502,[47974],2024-05-31 12:38:00,10
42503,[47975],2024-05-31 20:17:00,12
42504,[47976],2024-05-31 16:22:00,8
42505,[47977],2024-05-31 16:52:00,8
42506,[47978],2024-05-31 16:26:00,12
42507,[47979],2024-05-31 17:08:00,10
42508,[47980],2024-05-31 18:47:00,8
42509,[47981],2024-05-31 17:30:00,10
42510,[47982],2024-05-31 17:16:00,10
42511,"[47983,47984]",2024-05-31 13:55:00,16
42512,[47985],2024-05-31 16:39:00,8
42513,[47986],2024-05-31 21:41:00,12
42514,[47987],2024-05-31 16:59:00,12
42515,[47988],2024-05-31 12:18:00,8
42516,[47989],2024-05-31 12:14:00,10
42517,[47990],2024-05-31 17:15:00,8
42518,[47991],2024-05-31 12:48:00,12
42519,[47992],2024-05-31 15:12:00,8
42520,[47993],2024-05-31 17:11:00,8
42521,"[47994,47995,47996]",2024-05-31 16:31:00,26
42522,[47997],2024-05-31 16:56:00,8
42523,[47998],2024-05-31 17:05:00,10
42524,[47999],2024-05-31 16:56:00,6
42525,[48000],2024-05-31 12:08:00,12
42526,[48001],2024-05-31 17:08:00,12
42527,[48002],2024-05-31 13:02:00,8
42528,"[48003,48004]",2024-05-31 11:57:00,20
42529,[48005],2024-05-31 20:25:00,8
42530,[48006],2024-05-31 18:55:00,8
42531,[48007],2024-05-31 12:51:00,12
42532,[48008],2024-05-31 12:50:00,8
42533,[48009],2024-05-31 20:44:00,6
42534,[48010],2024-05-31 15:09:00,10
42535,[48011],2024-05-31 13:42:00,12
42536,[48012],2024-05-31 17:03:00,8
42537,[48013],2024-05-31 21:44:00,10
42538,[48014],2024-05-31 18:56:00,8
42539,[48015],2024-05-31 21:21:00,8
42540,[48016],2024-05-31 20:12:00,8
42541,"[48017,48018,48019]",2024-05-31 13:14:00,30
42542,[48020],2024-05-31 14:04:00,12
42543,[48021],2024-05-31 15:17:00,10
42544,"[48022,48023,48024]",2024-05-31 17:07:00,26
42545,[48025],2024-05-31 16:43:00,10
42546,[48026],2024-05-31 17:01:00,12
42547,"[48027,48028]",2024-05-31 12:36:00,20
42548,[48029],2024-05-31 15:39:00,8
42549,[48030],2024-05-31 19:51:00,8
42550,[48031],2024-05-31 21:06:00,6
42551,[48032],2024-05-31 13:02:00,6
42552,[48033],2024-05-31 17:03:00,10
42553,[48034],2024-05-31 13:28:00,10
42554,[48035],2024-05-31 13:50:00,10
42555,[48036],2024-05-31 16:59:00,10
42556,[48037],2024-05-31 17:12:00,12
42557,[48038],2024-05-31 12:44:00,12
42558,"[48039,48040]",2024-05-31 13:16:00,20
42559,[48041],2024-05-31 17:28:00,12
42560,[48042],2024-05-31 16:50:00,10
42561,[48043],2024-05-31 13:12:00,10
42562,[48044],2024-05-31 17:33:00,12
42563,[48045],2024-06-01 13:15:00,12
42564,[48046],2024-06-01 14:03:00,8
42565,[48047],2024-06-01 17:22:00,10
42566,[48048],2024-06-01 16:36:00,8
42567,[48049],2024-06-01 17:00:00,10
42568,[48050],2024-06-01 17:29:00,8
42569,"[48051,48052]",2024-06-01 16:13:00,24
42570,[48053],2024-06-01 17:34:00,10
42571,[48054],2024-06-01 19:15:00,12
42572,[48055],2024-06-01 13:44:00,6
42573,[48056],2024-06-01 13:31:00,8
42574,[48057],2024-06-01 13:03:00,12
42575,[48058],2024-06-01 12:19:00,8
42576,[48059],2024-06-01 17:11:00,10
42577,[48060],2024-06-01 17:19:00,8
42578,[48061],2024-06-01 14:13:00,8
42579,"[48062,48063,48064]",2024-06-01 17:24:00,34
42580,[48065],2024-06-01 16:35:00,8
42581,[48066],2024-06-01 15:50:00,8
42582,[48067],2024-06-01 13:47:00,6
42583,[48068],2024-06-01 12:39:00,12
42584,[48069],2024-06-01 15:45:00,8
42585,[48070],2024-06-01 13:13:00,10
42586,[48071],2024-06-01 13:33:00,12
42587,"[48072,48073]",2024-06-01 12:29:00,16
42588,"[48074,48075]",2024-06-01 17:30:00,24
42589,[48076],2024-06-01 16:54:00,8
42590,[48077],2024-06-01 20:16:00,10
42591,[48078],2024-06-01 13:44:00,12
42592,[48079],2024-06-01 19:10:00,12
42593,"[48080,48081]",2024-06-01 17:10:00,20
42594,[48082],2024-06-01 16:43:00,12
42595,[48083],2024-06-01 16:56:00,6
42596,[48084],2024-06-01 16:55:00,10
42597,[48085],2024-06-01 15:58:00,10
42598,[48086],2024-06-01 16:50:00,12
42599,[48087],2024-06-01 18:58:00,6
42600,[48088],2024-06-01 16:49:00,8
42601,[48089],2024-06-01 12:46:00,12
42602,[48090],2024-06-01 19:07:00,8
42603,[48091],2024-06-01 19:18:00,8
42604,[48092],2024-06-01 16:20:00,8
42605,[48093],2024-06-01 17:23:00,6
42606,"[48094,48095]",2024-06-01 16:55:00,18
42607,[48096],2024-06-01 12:41:00,6
42608,[48097],2024-06-01 13:01:00,10
42609,[48098],2024-06-01 15:37:00,10
42610,[48099],2024-06-01 14:12:00,12
42611,"[48100,48101]",2024-06-01 13:22:00,14
42612,[48102],2024-06-01 14:41:00,12
42613,[48103],2024-06-01 16:51:00,10
42614,[48104],2024-06-01 14:28:00,12
42615,[48105],2024-06-01 17:29:00,8
42616,[48106],2024-06-01 12:58:00,10
42617,[48107],2024-06-01 19:49:00,8
42618,"[48108,48109]",2024-06-01 16:47:00,22
42619,"[48110,48111]",2024-06-01 12:41:00,14
42620,[48112],2024-06-01 11:12:00,10
42621,[48113],2024-06-01 17:35:00,10
42622,[48114],2024-06-01 13:18:00,10
42623,[48115],2024-06-01 13:23:00,10
42624,[48116],2024-06-01 11:44:00,10
42625,[48117],2024-06-01 16:31:00,12
42626,[48118],2024-06-01 12:35:00,8
42627,[48119],2024-06-01 19:52:00,10
42628,[48120],2024-06-01 13:54:00,12
42629,[48121],2024-06-01 17:15:00,10
42630,[48122],2024-06-01 17:07:00,8
42631,[48123],2024-06-01 16:46:00,8
42632,[48124],2024-06-01 14:14:00,10
42633,[48125],2024-06-01 16:27:00,8
42634,[48126],2024-06-01 17:06:00,8
42635,[48127],2024-06-01 13:50:00,8
42636,[48128],2024-06-01 17:00:00,8
42637,[48129],2024-06-01 13:59:00,12
42638,[48130],2024-06-01 17:18:00,6
42639,[48131],2024-06-01 16:01:00,8
42640,[48132],2024-06-01 17:39:00,6
42641,[48133],2024-06-01 11:58:00,8
42642,[48134],2024-06-01 17:00:00,6
42643,[48135],2024-06-01 12:36:00,10
42644,[48136],2024-06-01 12:13:00,10
42645,[48137],2024-06-01 13:13:00,10
42646,[48138],2024-06-01 17:27:00,12
42647,"[48139,48140]",2024-06-01 17:23:00,20
42648,[48141],2024-06-01 17:50:00,12
42649,[48142],2024-06-01 16:18:00,6
42650,[48143],2024-06-01 15:36:00,8
42651,[48144],2024-06-01 15:03:00,8
42652,[48145],2024-06-01 21:53:00,8
42653,[48146],2024-06-01 16:52:00,8
42654,"[48147,48148]",2024-06-01 12:47:00,20
42655,[48149],2024-06-01 16:49:00,10
42656,[48150],2024-06-01 13:51:00,10
42657,[48151],2024-06-01 17:14:00,8
42658,[48152],2024-06-01 17:00:00,8
42659,[48153],2024-06-01 13:31:00,8
42660,[48154],2024-06-01 16:14:00,12
42661,[48155],2024-06-01 16:43:00,8
42662,[48156],2024-06-01 12:16:00,10
42663,[48157],2024-06-01 17:09:00,12
42664,[48158],2024-06-01 17:30:00,8
42665,[48159],2024-06-01 13:45:00,10
42666,[48160],2024-06-01 12:18:00,8
42667,[48161],2024-06-01 12:24:00,10
42668,[48162],2024-06-01 12:30:00,12
42669,[48163],2024-06-01 20:53:00,12
42670,[48164],2024-06-01 13:19:00,10
42671,[48165],2024-06-01 12:03:00,12
42672,[48166],2024-06-01 16:49:00,8
42673,[48167],2024-06-01 17:26:00,8
42674,[48168],2024-06-01 10:33:00,10
42675,[48169],2024-06-01 20:55:00,10
42676,[48170],2024-06-01 17:01:00,8
42677,[48171],2024-06-01 13:12:00,8
42678,[48172],2024-06-01 17:28:00,10
42679,[48173],2024-06-01 12:12:00,6
42680,[48174],2024-06-01 13:10:00,10
42681,[48175],2024-06-01 15:35:00,8
42682,"[48176,48177]",2024-06-01 16:53:00,22
42683,[48178],2024-06-01 16:49:00,8
42684,[48179],2024-06-01 12:29:00,8
42685,[48180],2024-06-01 15:02:00,8
42686,[48181],2024-06-01 21:02:00,8
42687,[48182],2024-06-01 21:47:00,10
42688,[48183],2024-06-01 12:24:00,10
42689,[48184],2024-06-01 21:16:00,12
42690,[48185],2024-06-01 13:06:00,12
42691,[48186],2024-06-01 17:30:00,12
42692,[48187],2024-06-01 17:24:00,10
42693,[48188],2024-06-01 15:55:00,8
42694,[48189],2024-06-01 11:19:00,8
42695,[48190],2024-06-01 17:38:00,12
42696,[48191],2024-06-01 12:20:00,12
42697,[48192],2024-06-01 14:18:00,10
42698,[48193],2024-06-01 16:51:00,8
42699,"[48194,48195]",2024-06-01 13:11:00,20
42700,"[48196,48197,48198]",2024-06-01 13:05:00,26
42701,"[48199,48200,48201]",2024-06-01 13:01:00,30
42702,[48202],2024-06-01 17:26:00,10
42703,[48203],2024-06-01 12:15:00,12
42704,"[48204,48205]",2024-06-01 16:51:00,14
42705,[48206],2024-06-01 18:13:00,10
42706,[48207],2024-06-01 16:33:00,8
42707,[48208],2024-06-01 13:19:00,12
42708,[48209],2024-06-01 17:36:00,10
42709,[48210],2024-06-01 17:14:00,10
42710,[48211],2024-06-01 17:12:00,12
42711,[48212],2024-06-01 17:20:00,10
42712,[48213],2024-06-01 20:10:00,10
42713,[48214],2024-06-01 11:24:00,8
42714,[48215],2024-06-01 17:21:00,8
42715,[48216],2024-06-01 12:23:00,8
42716,[48217],2024-06-01 21:25:00,12
42717,[48218],2024-06-01 13:19:00,6
42718,[48219],2024-06-01 16:48:00,12
42719,[48220],2024-06-01 12:53:00,8
42720,[48221],2024-06-01 16:56:00,10
42721,"[48222,48223]",2024-06-01 12:00:00,18
42722,[48224],2024-06-01 15:20:00,8
42723,"[48225,48226]",2024-06-01 19:20:00,24
42724,[48227],2024-06-01 13:20:00,12
42725,"[48228,48229]",2024-06-01 17:43:00,20
42726,[48230],2024-06-01 16:38:00,8
42727,[48231],2024-06-01 13:21:00,12
42728,[48232],2024-06-01 12:47:00,8
42729,[48233],2024-06-01 13:32:00,12
42730,[48234],2024-06-01 13:13:00,10
42731,[48235],2024-06-01 16:49:00,6
42732,"[48236,48237]",2024-06-01 16:13:00,20
42733,[48238],2024-06-01 13:05:00,8
42734,[48239],2024-06-01 13:58:00,10
42735,[48240],2024-06-01 16:37:00,8
42736,[48241],2024-06-01 16:57:00,12
42737,[48242],2024-06-01 13:28:00,8
42738,[48243],2024-06-01 12:14:00,12
42739,[48244],2024-06-01 15:42:00,12
42740,[48245],2024-06-01 12:31:00,8
42741,[48246],2024-06-01 17:04:00,8
42742,"[48247,48248]",2024-06-01 13:32:00,16
42743,[48249],2024-06-01 18:05:00,12
42744,[48250],2024-06-01 13:42:00,8
42745,[48251],2024-06-01 13:43:00,12
42746,[48252],2024-06-01 14:59:00,8
42747,[48253],2024-06-01 21:58:00,12
42748,[48254],2024-06-01 16:32:00,12
42749,[48255],2024-06-01 16:16:00,10
42750,[48256],2024-06-01 11:01:00,8
42751,[48257],2024-06-01 17:27:00,10
42752,[48258],2024-06-01 16:42:00,8
42753,[48259],2024-06-01 13:42:00,8
42754,[48260],2024-06-01 15:17:00,8
42755,[48261],2024-06-01 13:02:00,8
42756,[48262],2024-06-01 17:18:00,6
42757,"[48263,48264]",2024-06-01 16:24:00,16
42758,[48265],2024-06-01 12:32:00,12
42759,[48266],2024-06-01 19:16:00,8
42760,[48267],2024-06-01 18:21:00,10
42761,[48268],2024-06-01 21:58:00,12
42762,[48269],2024-06-01 16:53:00,8
42763,[48270],2024-06-01 16:27:00,12
42764,[48271],2024-06-01 15:16:00,8
42765,[48272],2024-06-01 13:03:00,10
42766,[48273],2024-06-01 13:15:00,12
42767,[48274],2024-06-01 17:03:00,10
42768,"[48275,48276]",2024-06-01 18:57:00,18
42769,[48277],2024-06-01 10:16:00,12
42770,[48278],2024-06-01 13:25:00,8
42771,"[48279,48280]",2024-06-01 16:53:00,22
42772,[48281],2024-06-01 13:32:00,12
42773,[48282],2024-06-01 16:31:00,6
42774,[48283],2024-06-01 17:28:00,8
42775,[48284],2024-06-01 16:22:00,12
42776,[48285],2024-06-01 13:36:00,12
42777,[48286],2024-06-01 17:17:00,6
42778,[48287],2024-06-01 15:47:00,8
42779,[48288],2024-06-01 12:09:00,12
42780,[48289],2024-06-01 12:52:00,8
42781,[48290],2024-06-01 17:21:00,6
42782,[48291],2024-06-01 15:16:00,8
42783,[48292],2024-06-01 14:15:00,10
42784,[48293],2024-06-01 21:03:00,10
42785,"[48294,48295]",2024-06-01 18:36:00,20
42786,[48296],2024-06-01 16:51:00,10
42787,[48297],2024-06-01 15:17:00,10
42788,[48298],2024-06-01 20:23:00,12
42789,[48299],2024-06-01 13:37:00,8
42790,[48300],2024-06-01 13:14:00,8
42791,"[48301,48302]",2024-06-01 15:40:00,20
42792,[48303],2024-06-01 16:51:00,8
42793,[48304],2024-06-01 12:40:00,8
42794,[48305],2024-06-01 16:00:00,8
42795,[48306],2024-06-01 17:25:00,10
42796,[48307],2024-06-01 21:07:00,12
42797,[48308],2024-06-01 17:17:00,8
42798,[48309],2024-06-01 17:13:00,8
42799,"[48310,48311]",2024-06-01 17:05:00,20
42800,[48312],2024-06-01 16:38:00,10
42801,[48313],2024-06-01 18:00:00,8
42802,[48314],2024-06-01 17:03:00,12
42803,[48315],2024-06-01 11:06:00,12
42804,[48316],2024-06-01 12:47:00,6
42805,[48317],2024-06-01 16:02:00,12
42806,[48318],2024-06-01 12:17:00,8
42807,[48319],2024-06-01 16:35:00,6
42808,[48320],2024-06-01 12:26:00,12
42809,[48321],2024-06-01 11:54:00,12
42810,[48322],2024-06-01 13:27:00,6
42811,[48323],2024-06-01 16:42:00,8
42812,[48324],2024-06-01 17:19:00,6
42813,[48325],2024-06-01 16:49:00,8
42814,[48326],2024-06-01 12:20:00,8
42815,[48327],2024-06-01 10:03:00,8
42816,[48328],2024-06-01 12:48:00,12
42817,[48329],2024-06-01 16:08:00,8
42818,[48330],2024-06-01 12:48:00,12
42819,"[48331,48332]",2024-06-01 14:51:00,14
42820,[48333],2024-06-01 10:59:00,10
42821,[48334],2024-06-01 14:42:00,8
42822,[48335],2024-06-01 17:23:00,10
42823,[48336],2024-06-01 17:12:00,8
42824,[48337],2024-06-01 17:05:00,8
42825,[48338],2024-06-01 13:01:00,8
42826,[48339],2024-06-01 16:50:00,12
42827,[48340],2024-06-01 12:26:00,12
42828,[48341],2024-06-01 12:06:00,12
42829,[48342],2024-06-01 10:57:00,12
42830,[48343],2024-06-01 16:53:00,8
42831,[48344],2024-06-01 13:43:00,12
42832,[48345],2024-06-01 12:50:00,10
42833,[48346],2024-06-01 16:34:00,8
42834,[48347],2024-06-01 13:08:00,8
42835,[48348],2024-06-01 17:54:00,8
42836,[48349],2024-06-01 16:55:00,10
42837,[48350],2024-06-01 16:40:00,8
42838,[48351],2024-06-01 17:04:00,10
42839,[48352],2024-06-01 12:25:00,10
42840,[48353],2024-06-01 17:56:00,8
42841,[48354],2024-06-01 16:49:00,12
42842,[48355],2024-06-01 17:02:00,8
42843,[48356],2024-06-01 16:54:00,8
42844,"[48357,48358]",2024-06-01 21:09:00,18
42845,[48359],2024-06-01 17:40:00,8
42846,[48360],2024-06-01 13:25:00,8
42847,[48361],2024-06-01 12:44:00,10
42848,[48362],2024-06-01 12:43:00,12
42849,[48363],2024-06-01 10:38:00,12
42850,"[48364,48365,48366]",2024-06-01 16:58:00,24
42851,[48367],2024-06-01 21:18:00,8
42852,[48368],2024-06-01 13:58:00,12
42853,[48369],2024-06-01 16:51:00,8
42854,[48370],2024-06-01 16:44:00,8
42855,[48371],2024-06-01 16:46:00,10
42856,[48372],2024-06-01 17:06:00,10
42857,"[48373,48374]",2024-06-01 12:20:00,14
42858,[48375],2024-06-01 12:54:00,12
42859,[48376],2024-06-01 17:00:00,6
42860,[48377],2024-06-01 12:33:00,8
42861,[48378],2024-06-01 17:08:00,8
42862,[48379],2024-06-01 16:26:00,12
42863,[48380],2024-06-01 21:18:00,8
42864,[48381],2024-06-01 17:40:00,8
42865,"[48382,48383,48384]",2024-06-01 14:14:00,30
42866,[48385],2024-06-01 15:59:00,12
42867,[48386],2024-06-01 11:48:00,12
42868,[48387],2024-06-01 15:55:00,8
42869,[48388],2024-06-01 13:57:00,8
42870,[48389],2024-06-01 17:04:00,10
42871,[48390],2024-06-01 17:21:00,10
42872,[48391],2024-06-01 12:49:00,8
42873,[48392],2024-06-01 17:18:00,12
42874,[48393],2024-06-01 13:37:00,10
42875,[48394],2024-06-01 13:03:00,8
42876,[48395],2024-06-01 12:44:00,12
42877,"[48396,48397]",2024-06-01 17:06:00,20
42878,"[48398,48399,48400]",2024-06-01 12:45:00,30
42879,"[48401,48402,48403]",2024-06-01 12:24:00,30
42880,[48404],2024-06-01 13:16:00,8
42881,[48405],2024-06-01 12:39:00,8
42882,[48406],2024-06-01 11:38:00,12
42883,[48407],2024-06-01 16:55:00,10
42884,[48408],2024-06-01 15:12:00,6
42885,[48409],2024-06-01 12:45:00,10
42886,[48410],2024-06-02 13:13:00,12
42887,[48411],2024-06-02 16:40:00,12
42888,[48412],2024-06-02 21:22:00,10
42889,[48413],2024-06-02 17:13:00,12
42890,[48414],2024-06-02 10:55:00,12
42891,[48415],2024-06-02 12:31:00,8
42892,[48416],2024-06-02 10:26:00,8
42893,[48417],2024-06-02 17:26:00,8
42894,[48418],2024-06-02 14:36:00,10
42895,[48419],2024-06-02 12:26:00,8
42896,[48420],2024-06-02 16:16:00,10
42897,[48421],2024-06-02 14:37:00,10
42898,[48422],2024-06-02 13:41:00,10
42899,[48423],2024-06-02 17:33:00,12
42900,[48424],2024-06-02 12:34:00,10
42901,[48425],2024-06-02 13:02:00,8
42902,[48426],2024-06-02 17:30:00,8
42903,[48427],2024-06-02 17:10:00,8
42904,[48428],2024-06-02 13:41:00,8
42905,[48429],2024-06-02 13:50:00,8
42906,"[48430,48431]",2024-06-02 17:23:00,18
42907,[48432],2024-06-02 16:15:00,12
42908,"[48433,48434]",2024-06-02 13:27:00,16
42909,[48435],2024-06-02 17:31:00,8
42910,[48436],2024-06-02 16:50:00,10
42911,[48437],2024-06-02 12:31:00,6
42912,[48438],2024-06-02 16:29:00,8
42913,[48439],2024-06-02 13:30:00,10
42914,[48440],2024-06-02 12:18:00,6
42915,[48441],2024-06-02 13:28:00,8
42916,[48442],2024-06-02 15:51:00,8
42917,[48443],2024-06-02 13:40:00,8
42918,"[48444,48445]",2024-06-02 12:49:00,22
42919,[48446],2024-06-02 10:57:00,8
42920,[48447],2024-06-02 16:44:00,8
42921,[48448],2024-06-02 17:16:00,12
42922,[48449],2024-06-02 18:13:00,8
42923,[48450],2024-06-02 13:38:00,12
42924,[48451],2024-06-02 20:00:00,8
42925,"[48452,48453]",2024-06-02 17:39:00,18
42926,[48454],2024-06-02 18:49:00,8
42927,[48455],2024-06-02 10:41:00,8
42928,[48456],2024-06-02 12:59:00,8
42929,[48457],2024-06-02 16:00:00,10
42930,[48458],2024-06-02 17:19:00,12
42931,[48459],2024-06-02 16:59:00,8
42932,[48460],2024-06-02 17:38:00,6
42933,[48461],2024-06-02 17:34:00,12
42934,[48462],2024-06-02 13:09:00,6
42935,[48463],2024-06-02 12:56:00,12
42936,[48464],2024-06-02 17:23:00,8
42937,[48465],2024-06-02 18:13:00,6
42938,[48466],2024-06-02 17:09:00,12
42939,[48467],2024-06-02 12:22:00,10
42940,"[48468,48469,48470]",2024-06-02 16:58:00,24
42941,[48471],2024-06-02 16:51:00,8
42942,[48472],2024-06-02 16:56:00,12
42943,[48473],2024-06-02 11:36:00,8
42944,[48474],2024-06-02 17:33:00,8
42945,[48475],2024-06-02 12:34:00,12
42946,[48476],2024-06-02 14:19:00,8
42947,"[48477,48478]",2024-06-02 17:10:00,22
42948,[48479],2024-06-02 11:58:00,8
42949,[48480],2024-06-02 16:29:00,8
42950,[48481],2024-06-02 13:16:00,8
42951,[48482],2024-06-02 17:21:00,12
42952,[48483],2024-06-02 17:03:00,12
42953,"[48484,48485]",2024-06-02 13:05:00,20
42954,[48486],2024-06-02 12:45:00,10
42955,[48487],2024-06-02 12:31:00,12
42956,[48488],2024-06-02 17:15:00,8
42957,[48489],2024-06-02 13:55:00,12
42958,[48490],2024-06-02 13:19:00,10
42959,[48491],2024-06-02 14:13:00,8
42960,"[48492,48493]",2024-06-02 16:41:00,20
42961,[48494],2024-06-02 17:13:00,8
42962,"[48495,48496]",2024-06-02 14:37:00,22
42963,"[48497,48498,48499]",2024-06-02 17:21:00,32
42964,[48500],2024-06-02 12:48:00,8
42965,[48501],2024-06-02 17:08:00,12
42966,[48502],2024-06-02 13:45:00,8
42967,[48503],2024-06-02 17:28:00,10
42968,[48504],2024-06-02 11:01:00,8
42969,[48505],2024-06-02 17:37:00,8
42970,[48506],2024-06-02 12:56:00,8
42971,[48507],2024-06-02 17:46:00,8
42972,[48508],2024-06-02 19:02:00,8
42973,"[48509,48510]",2024-06-02 17:10:00,18
42974,"[48511,48512]",2024-06-02 12:38:00,18
42975,[48513],2024-06-02 12:14:00,12
42976,[48514],2024-06-02 13:23:00,6
42977,[48515],2024-06-02 11:18:00,10
42978,[48516],2024-06-02 10:40:00,8
42979,"[48517,48518]",2024-06-02 16:11:00,20
42980,[48519],2024-06-02 16:47:00,12
42981,"[48520,48521]",2024-06-02 11:53:00,20
42982,[48522],2024-06-02 19:29:00,10
42983,[48523],2024-06-02 17:47:00,12
42984,[48524],2024-06-02 13:30:00,10
42985,[48525],2024-06-02 15:47:00,10
42986,"[48526,48527]",2024-06-02 18:20:00,20
42987,[48528],2024-06-02 13:19:00,8
42988,[48529],2024-06-02 15:57:00,10
42989,[48530],2024-06-02 21:56:00,10
42990,"[48531,48532]",2024-06-02 15:53:00,18
42991,[48533],2024-06-02 18:07:00,8
42992,[48534],2024-06-02 16:29:00,6
42993,[48535],2024-06-02 17:45:00,8
42994,"[48536,48537]",2024-06-02 16:47:00,20
42995,[48538],2024-06-02 17:19:00,8
42996,[48539],2024-06-02 12:30:00,8
42997,[48540],2024-06-02 12:57:00,8
42998,[48541],2024-06-02 13:53:00,8
42999,[48542],2024-06-02 13:41:00,8
43000,[48543],2024-06-02 12:44:00,10
43001,[48544],2024-06-02 16:57:00,8
43002,[48545],2024-06-02 10:59:00,8
43003,"[48546,48547]",2024-06-02 13:25:00,24
43004,[48548],2024-06-02 12:30:00,10
43005,[48549],2024-06-02 12:35:00,10
43006,[48550],2024-06-02 16:17:00,8
43007,[48551],2024-06-02 13:25:00,10
43008,[48552],2024-06-02 13:28:00,8
43009,[48553],2024-06-02 17:15:00,12
43010,[48554],2024-06-02 17:27:00,12
43011,[48555],2024-06-02 12:47:00,12
43012,[48556],2024-06-02 13:17:00,10
